player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0031484,TE,Chris Manhertz,NYG,2024,8,0,0,00-0035710,0,PIT,0.2702702702702703,Healthy,394.0,325.0,,,,,00-0035710,0.0,264.0,0.0,99.0,0.0,0.0,0.0,0.0,0.4717,0.44439999999999996,1.0
00-0031503,QB,Jameis Winston,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,483.0,-1.5,0.0,0.0,0.0,00-0031503,3.0,334.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.42310000000000003,0.5,1.0
00-0031544,WR,Amari Cooper,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Healthy,445.0,369.0,0.0,50.75,0.0,0.25,00-0034857,2.0,283.0,2.0,323.0,0.0,319.0,0.0,3.0,0.6071,0.6923,1.0
00-0031549,WR,Nelson Agholor,BAL,2024,8,0,0,00-0034796,1,CLE,0.75,Healthy,387.0,264.0,0.0,14.75,0.0,0.0,00-0034796,2.0,289.0,4.25,283.0,0.0,170.0,0.0,1.0,0.7111,0.6667000000000001,1.0
00-0031585,TE,MyCole Pruitt,PIT,2024,8,0,1,00-0029263,0,NYG,0.7297297297297297,Minor,426.0,360.75,,,,,00-0029263,1.0,278.0,1.75,267.5,0.0,19.0,0.0,0.0,0.6102000000000001,0.375,1.0
00-0031595,RB,Michael Burton,DEN,2024,8,0,1,00-0039732,0,CAR,0.8823529411764706,Healthy,400.0,421.0,0.0,4.0,0.0,0.0,00-0039732,3.0,284.0,0.0,164.0,0.0,40.0,0.0,0.0,0.6315999999999999,0.5789,1.0
00-0031687,RB,Raheem Mostert,MIA,2024,8,0,1,00-0034177,1,ARI,0.6644295302013423,Healthy,377.0,390.5,65.0,9.0,0.0,0.0,,,,0.0,74.0,158.0,39.0,2.0,0.0,0.6056,0.5556,1.0
00-0031690,TE,Eric Tomlinson,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,378.0,389.0,0.0,7.0,0.0,0.0,00-0036355,2.0,279.0,0.0,349.0,0.0,7.0,0.0,0.0,0.5106,0.7273000000000001,1.0
00-0031763,WR,DeAndre Carter,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,309.0,244.5,0.0,22.0,0.0,0.0,00-0039918,0.0,131.0,2.0,178.5,0.0,67.0,0.0,0.0,0.5667,0.7143,1.0
00-0031800,QB,Taylor Heinicke,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,378.0,386.25,0.0,0.0,0.0,0.0,00-0036355,2.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.7273000000000001,
00-0032104,RB,Ameer Abdullah,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Healthy,228.0,310.0,33.0,11.5,0.5,0.0,,,,0.0,52.0,69.0,46.0,1.0,0.0,0.5088,0.5556,1.0
00-0032128,WR,Chris Conley,SF,2024,8,0,1,00-0037834,0,DAL,0.7041420118343196,Minor,469.0,486.25,0.0,0.0,0.0,0.0,00-0037834,1.0,260.0,0.25,224.0,0.0,4.0,0.0,0.0,0.5962,0.7273000000000001,1.0
00-0032141,TE,Geoff Swaim,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,462.5,,,,,00-0031503,3.0,334.0,3.0,334.0,0.0,58.0,0.0,1.0,0.42310000000000003,0.5,1.0
00-0032156,QB,Trevor Siemian,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,383.0,,,,,00-0034771,1.0,266.0,0.0,0.0,,,,,0.6563,0.2857,
00-0032211,WR,Tyler Lockett,SEA,2024,8,0,1,00-0030565,0,BUF,0.4132231404958678,Healthy,233.0,275.0,0.0,61.5,0.0,0.25,00-0030565,0.0,212.0,1.5,208.25,0.0,393.0,0.0,1.0,0.5536,0.3,1.0
00-0032268,QB,Marcus Mariota,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,481.0,328.75,18.0,0.0,0.0,0.0,00-0039910,1.0,326.0,0.0,0.0,36.0,0.0,0.0,0.0,0.6889,0.25,
00-0032385,WR,Sterling Shepard,TB,2024,8,0,1,00-0034855,0,ATL,0.49504950495049505,Questionable,432.0,339.0,7.75,23.25,0.0,0.25,00-0034855,3.0,330.0,3.0,370.0,31.0,111.0,0.0,1.0,0.45280000000000004,0.75,1.0
00-0032392,TE,Austin Hooper,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,409.0,0.0,14.75,0.0,0.25,00-0039851,0.0,23.0,2.0,276.0,0.0,129.0,0.0,1.0,0.48979999999999996,0.7143,1.0
00-0032394,TE,Nick Vannett,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,391.25,0.0,17.0,0.0,0.5,00-0034771,1.0,266.0,1.0,227.75,0.0,45.0,0.0,1.0,0.6563,0.2857,1.0
00-0032434,QB,Brandon Allen,SF,2024,8,0,1,00-0037834,0,DAL,0.7041420118343196,Healthy,469.0,480.5,,,,,00-0037834,1.0,260.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5962,0.7273000000000001,
00-0032464,WR,Kalif Raymond,DET,2024,8,0,1,00-0033106,1,TEN,0.8888888888888888,Healthy,225.0,348.0,0.0,40.333333333333336,0.0,0.3333333333333333,00-0033106,3.0,85.0,2.25,231.25,12.0,162.0,0.0,2.0,0.377,0.7143,1.0
00-0032764,RB,Derrick Henry,BAL,2024,8,0,0,00-0034796,1,CLE,0.75,Healthy,387.0,305.0,148.0,6.75,1.0,0.5,00-0034796,2.0,289.0,3.5,285.0,946.0,66.0,9.0,2.0,0.7111,0.6667000000000001,1.0
00-0032775,WR,Demarcus Robinson,LA,2024,8,0,1,00-0026498,1,MIN,0.43478260869565216,Healthy,386.0,388.5,0.0,26.5,0.0,0.25,00-0026498,4.0,279.0,2.0,216.5,0.0,233.0,0.0,3.0,0.54,0.8571,1.0
00-0032918,RB,C.J. Ham,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,317.0,10.0,0.0,1.0,0.0,00-0034869,2.0,240.0,1.0,259.0,10.0,11.0,1.0,0.0,0.5686,0.44439999999999996,
00-0032950,QB,Carson Wentz,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,334.0,296.5,,,,,00-0033873,2.0,262.0,0.0,0.0,,,,,0.625,0.6364,
00-0033009,WR,Tyler Boyd,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,399.5,0.0,31.5,0.0,0.0,00-0034771,1.0,266.0,1.0,240.5,0.0,184.0,0.0,0.0,0.6563,0.2857,1.0
00-0033040,WR,Tyreek Hill,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Questionable,377.0,386.0,6.0,35.0,0.0,0.0,,,,0.0,74.0,36.0,366.0,0.0,1.0,0.6056,0.5556,1.0
00-0033045,RB,Ezekiel Elliott,DAL,2024,8,0,0,00-0033077,1,SF,0.29585798816568043,Healthy,292.0,329.0,14.75,2.75,0.0,0.0,00-0033077,2.0,243.0,0.0,178.0,149.0,40.0,2.0,0.0,0.5254,0.7273000000000001,1.0
00-0033077,QB,Dak Prescott,DAL,2024,8,0,0,00-0033077,0,SF,0.29585798816568043,Healthy,292.0,319.75,2.5,0.0,0.25,0.0,00-0033077,2.0,243.0,0.0,0.0,24.0,0.0,1.0,0.0,0.5254,0.7273000000000001,1.0
00-0033090,TE,Hunter Henry,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,369.0,0.0,44.25,0.0,0.25,00-0039851,0.0,23.0,1.5,212.75,0.0,358.0,0.0,1.0,0.48979999999999996,0.7143,1.0
00-0033106,QB,Jared Goff,DET,2024,8,0,1,00-0033106,0,TEN,0.8888888888888888,Healthy,225.0,307.0,1.25,1.75,0.0,0.25,00-0033106,3.0,85.0,0.0,0.0,18.0,7.0,0.0,1.0,0.377,0.7143,1.0
00-0033119,QB,Jacoby Brissett,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,329.0,6.5,0.0,0.0,0.0,00-0039851,0.0,23.0,0.0,0.0,62.0,0.0,0.0,0.0,0.48979999999999996,0.7143,1.0
00-0033217,TE,Mo Alie-Cox,IND,2024,8,0,0,00-0026158,0,HOU,0.3076923076923077,Healthy,302.0,283.25,0.0,26.0,0.0,0.3333333333333333,,,,2.0,189.0,0.0,100.0,0.0,1.0,0.5574,0.8,1.0
00-0033246,TE,Johnny Mundt,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,306.75,0.0,14.0,0.0,0.25,00-0034869,2.0,240.0,1.25,254.25,0.0,93.0,0.0,1.0,0.5686,0.44439999999999996,1.0
00-0033251,WR,Zach Pascal,ARI,2024,8,0,0,00-0035228,0,MIA,0.3355704697986577,Healthy,389.0,284.0,,,,,00-0035228,2.0,307.0,1.0,145.0,,,,,0.6167,0.375,
00-0033288,TE,George Kittle,SF,2024,8,0,1,00-0037834,1,DAL,0.7041420118343196,Questionable,469.0,474.75,0.0,64.75,0.0,1.0,00-0037834,1.0,260.0,0.75,248.0,0.0,503.0,0.0,6.0,0.5962,0.7273000000000001,1.0
00-0033293,RB,Aaron Jones,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Minor,276.0,296.5,79.25,34.75,0.25,0.25,00-0034869,2.0,240.0,1.5,249.5,501.0,227.0,2.0,1.0,0.5686,0.44439999999999996,1.0
00-0033307,WR,Kendrick Bourne,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Minor,249.0,289.0,0.0,9.666666666666666,0.0,0.0,00-0039851,0.0,23.0,0.5,86.25,0.0,29.0,0.0,0.0,0.48979999999999996,0.7143,1.0
00-0033319,QB,Nick Mullens,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,286.25,0.0,0.0,0.0,0.0,00-0034869,2.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686,0.44439999999999996,
00-0033357,TE,Taysom Hill,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Minor,366.0,326.0,24.0,0.0,2.0,0.0,00-0039376,0.0,156.0,0.0,172.0,97.0,23.0,2.0,0.0,0.5294,0.6,1.0
00-0033375,WR,Tim Patrick,DET,2024,8,0,1,00-0033106,0,TEN,0.8888888888888888,Healthy,225.0,266.0,0.0,38.25,0.0,0.0,00-0033106,3.0,85.0,2.75,133.75,0.0,165.0,0.0,0.0,0.377,0.7143,1.0
00-0033376,RB,Patrick Ricard,BAL,2024,8,0,0,00-0034796,0,CLE,0.75,Healthy,387.0,346.0,0.0,0.0,0.0,0.0,00-0034796,2.0,289.0,2.75,287.0,0.0,0.0,0.0,0.0,0.7111,0.6667000000000001,
00-0033439,TE,Pharaoh Brown,SEA,2024,8,0,1,00-0030565,0,BUF,0.4132231404958678,Healthy,233.0,261.0,0.0,5.0,0.0,0.0,00-0030565,0.0,212.0,1.0,209.5,0.0,19.0,0.0,0.0,0.5536,0.3,
00-0033455,TE,Anthony Firkser,NYJ,2024,8,0,0,00-0023459,0,NE,0.7101449275362319,Healthy,336.0,343.5,,,,,00-0023459,2.0,233.0,1.75,243.75,,,,,0.46149999999999997,0.6923,
00-0033526,RB,Samaje Perine,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,334.0,315.25,11.25,15.25,0.25,0.0,00-0033873,2.0,262.0,1.5,235.0,45.0,104.0,1.0,0.0,0.625,0.6364,1.0
00-0033536,WR,Mike Williams,NYJ,2024,8,0,0,00-0023459,0,NE,0.7101449275362319,Healthy,336.0,336.0,0.0,26.75,0.0,0.0,00-0023459,2.0,233.0,2.0,233.0,0.0,160.0,0.0,0.0,0.46149999999999997,0.6923,
00-0033553,RB,James Conner,ARI,2024,8,0,0,00-0035228,1,MIA,0.3355704697986577,Healthy,389.0,310.25,78.75,24.0,0.25,0.0,00-0035228,2.0,307.0,1.25,185.5,557.0,155.0,4.0,0.0,0.6167,0.375,1.0
00-0033555,WR,Mack Hollins,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Minor,445.0,407.0,0.0,10.0,0.0,0.25,00-0034857,2.0,283.0,2.0,303.0,0.0,81.0,0.0,2.0,0.6071,0.6923,
00-0033576,TE,Eric Saubert,SF,2024,8,0,1,00-0037834,0,DAL,0.7041420118343196,Healthy,469.0,469.0,,,,,00-0037834,1.0,260.0,1.0,260.0,0.0,67.0,0.0,0.0,0.5962,0.7273000000000001,
00-0033589,WR,David Moore,CAR,2024,8,0,0,00-0039150,0,DEN,0.11764705882352944,Healthy,284.0,271.0,0.0,15.0,0.0,0.0,00-0039150,2.0,224.0,0.0,84.0,0.0,83.0,0.0,0.0,0.5763,0.5,1.0
00-0033591,WR,Noah Brown,WAS,2024,8,0,1,00-0039910,1,CHI,0.5495495495495496,Healthy,481.0,379.5,0.0,33.333333333333336,0.0,0.0,00-0039910,1.0,326.0,0.5,166.0,0.0,258.0,0.0,1.0,0.6889,0.25,1.0
00-0033662,QB,Cooper Rush,DAL,2024,8,0,0,00-0033077,0,SF,0.29585798816568043,Healthy,292.0,310.5,2.0,0.0,0.0,0.0,00-0033077,2.0,243.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5254,0.7273000000000001,
00-0033699,RB,Austin Ekeler,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,481.0,430.25,35.0,26.666666666666668,0.0,0.0,00-0039910,1.0,326.0,0.75,246.0,240.0,207.0,1.0,0.0,0.6889,0.25,1.0
00-0033757,TE,Robert Tonyan,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,276.0,,,,,00-0034869,2.0,240.0,2.0,240.0,,,,,0.5686,0.44439999999999996,
00-0033854,RB,Dare Ogunbowale,HOU,2024,8,0,1,00-0039163,0,IND,0.6923076923076923,Healthy,363.0,350.0,12.75,26.0,0.0,0.25,00-0039163,1.0,285.0,0.5,185.5,58.0,155.0,0.0,1.0,0.5577000000000001,0.4545,1.0
00-0033858,TE,Jonnu Smith,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,381.5,-0.25,44.0,0.0,0.25,,,,0.0,74.0,-1.0,256.0,0.0,1.0,0.6056,0.5556,1.0
00-0033869,QB,Mitchell Trubisky,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Minor,445.0,426.0,0.0,0.0,0.0,0.0,00-0034857,2.0,283.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.6071,0.6923,1.0
00-0033873,QB,Patrick Mahomes,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,334.0,334.0,22.5,0.0,0.25,0.0,00-0033873,2.0,262.0,0.0,0.0,139.0,2.0,1.0,0.0,0.625,0.6364,1.0
00-0033881,TE,Evan Engram,JAX,2024,8,0,1,00-0036971,1,GB,0.38461538461538464,Minor,390.0,197.0,0.0,68.5,0.0,0.0,00-0036971,2.0,308.0,1.0,193.0,0.0,178.0,0.0,1.0,0.5397,0.6,1.0
00-0033885,TE,David Njoku,CLE,2024,8,0,1,00-0031503,1,BAL,0.25,Healthy,401.0,442.0,0.0,40.333333333333336,0.0,0.3333333333333333,00-0031503,3.0,334.0,3.0,334.0,0.0,882.0,0.0,6.0,0.42310000000000003,0.5,1.0
00-0033891,WR,Zay Jones,ARI,2024,8,0,0,00-0035228,0,MIA,0.3355704697986577,Healthy,389.0,336.5,0.0,0.0,0.0,0.0,00-0035228,2.0,307.0,1.5,226.0,0.0,3.0,0.0,0.0,0.6167,0.375,1.0
00-0033893,RB,Dalvin Cook,DAL,2024,8,0,0,00-0033077,0,SF,0.29585798816568043,Healthy,292.0,301.25,,,,,00-0033077,2.0,243.0,1.5,226.75,12.0,10.0,0.0,0.0,0.5254,0.7273000000000001,1.0
00-0033895,TE,Gerald Everett,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,309.0,276.75,0.0,7.333333333333333,0.0,0.0,00-0039918,0.0,131.0,1.0,154.75,0.0,25.0,0.0,0.0,0.5667,0.7143,1.0
00-0033897,RB,Joe Mixon,HOU,2024,8,0,1,00-0039163,1,IND,0.6923076923076923,Healthy,363.0,356.5,108.5,19.5,1.5,0.5,00-0039163,1.0,285.0,0.75,235.25,503.0,115.0,5.0,1.0,0.5577000000000001,0.4545,1.0
00-0033906,RB,Alvin Kamara,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Minor,366.0,336.0,38.25,30.0,0.5,0.0,00-0039376,0.0,156.0,0.0,168.0,505.0,307.0,6.0,1.0,0.5294,0.6,1.0
00-0033908,WR,Cooper Kupp,LA,2024,8,0,1,00-0026498,1,MIN,0.43478260869565216,Minor,386.0,387.25,,,,,00-0026498,4.0,279.0,3.0,247.75,10.0,198.0,0.0,2.0,0.54,0.8571,1.0
00-0033923,RB,Kareem Hunt,KC,2024,8,0,0,00-0033873,1,LV,0.7727272727272727,Minor,334.0,334.0,83.0,12.0,1.0,0.0,00-0033873,2.0,262.0,2.0,262.0,308.0,40.0,4.0,0.0,0.625,0.6364,1.0
00-0033925,RB,D'Onta Foreman,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,421.5,20.5,9.25,0.0,0.0,00-0031503,3.0,334.0,3.0,334.0,914.0,26.0,5.0,0.0,0.42310000000000003,0.5,1.0
00-0033948,RB,Jamaal Williams,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Healthy,366.0,346.0,11.0,2.0,0.0,0.0,00-0039376,0.0,156.0,0.0,164.0,124.0,21.0,1.0,0.0,0.5294,0.6,1.0
00-0033955,RB,Jeremy McNichols,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,481.0,481.0,40.75,1.5,0.75,0.0,00-0039910,1.0,326.0,1.0,326.0,163.0,6.0,3.0,0.0,0.6889,0.25,1.0
00-0034073,TE,Ross Dwelley,ATL,2024,8,0,0,00-0029604,0,TB,0.504950495049505,Healthy,394.0,479.5,,,,,00-0029604,4.0,276.0,1.75,243.0,,,,,0.45,0.7,
00-0034159,TE,Will Dissly,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Questionable,378.0,383.5,0.0,37.5,0.0,0.0,00-0036355,2.0,279.0,1.0,314.0,0.0,233.0,0.0,0.0,0.5106,0.7273000000000001,1.0
00-0034177,QB,Tim Boyle,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,377.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.6056,0.5556,
00-0034270,TE,Tyler Conklin,NYJ,2024,8,0,0,00-0023459,1,NE,0.7101449275362319,Minor,336.0,336.0,0.0,22.25,0.0,0.25,00-0023459,2.0,233.0,2.0,233.0,0.0,240.0,0.0,2.0,0.46149999999999997,0.6923,1.0
00-0034279,WR,Equanimeous St. Brown,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Healthy,366.0,356.0,,,,,00-0039376,0.0,156.0,0.0,160.0,,,,,0.5294,0.6,
00-0034348,WR,Courtland Sutton,DEN,2024,8,0,1,00-0039732,0,CAR,0.8823529411764706,Healthy,400.0,415.75,0.0,48.333333333333336,0.0,0.6666666666666666,00-0039732,3.0,284.0,0.75,194.0,0.0,377.0,0.0,2.0,0.6315999999999999,0.5789,1.0
00-0034364,TE,Jordan Akins,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,401.0,0.0,24.666666666666668,0.0,0.3333333333333333,00-0031503,3.0,334.0,3.0,334.0,0.0,132.0,0.0,0.0,0.42310000000000003,0.5,1.0
00-0034365,TE,Ian Thomas,CAR,2024,8,0,0,00-0039150,0,DEN,0.11764705882352944,Healthy,284.0,274.25,0.0,2.0,0.0,0.0,00-0039150,2.0,224.0,0.5,119.0,0.0,4.0,0.0,0.0,0.5763,0.5,
00-0034383,TE,Dalton Schultz,HOU,2024,8,0,1,00-0039163,0,IND,0.6923076923076923,Healthy,363.0,363.0,0.0,30.75,0.0,0.0,00-0039163,1.0,285.0,1.0,285.0,0.0,223.0,0.0,0.0,0.5577000000000001,0.4545,1.0
00-0034386,WR,Justin Watson,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,334.0,334.0,0.0,16.0,0.0,0.0,00-0033873,2.0,262.0,2.0,262.0,0.0,128.0,0.0,0.0,0.625,0.6364,1.0
00-0034407,WR,Ray-Ray McCloud,ATL,2024,8,0,0,00-0029604,0,TB,0.504950495049505,Healthy,394.0,451.0,0.75,39.25,0.0,0.0,00-0029604,4.0,276.0,2.5,254.0,43.0,277.0,0.0,0.0,0.45,0.7,1.0
00-0034487,WR,Trent Sherfield,MIN,2024,8,0,0,00-0034869,1,LA,0.5652173913043479,Healthy,276.0,276.0,0.0,8.0,0.0,0.0,00-0034869,2.0,240.0,2.0,240.0,0.0,43.0,0.0,1.0,0.5686,0.44439999999999996,1.0
00-0034577,QB,Kyle Allen,PIT,2024,8,0,1,00-0029263,0,NYG,0.7297297297297297,Healthy,426.0,382.5,0.0,0.0,0.0,0.0,00-0029263,1.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102000000000001,0.375,
00-0034613,TE,Tanner Hudson,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,119.0,0.0,0.0,0.0,0.0,00-0036442,1.0,234.0,2.0,181.0,0.0,18.0,0.0,0.0,0.65,0.4,
00-0034646,WR,Brandon Powell,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,276.0,0.0,6.5,0.0,0.0,00-0034869,2.0,240.0,2.0,240.0,0.0,29.0,0.0,0.0,0.5686,0.44439999999999996,
